id,Geographic Area Name,name,lat,long,2019_net_inflow,2019_total_moves_to,2019_total_moves_from,total_households,2019_ratio_net_inflow,2019_ratio_incoming,2020_Geographic Area Name,2020_net_inflow,2020_total_moves_to,2020_total_moves_from,2020_Estimate!!Total!!HOUSEHOLDS!!Total households,2020_ratio_net_inflow,2020_ratio_incoming,change_yoy,change_yoy_ratio_incoming,inflow_outflow_ratio_2019,inflow_outflow_ratio_2020,change_in_ratio
310M500US21860,"Fairmont, MN","Fairmont, MN",43.6521775,-94.4610832,-73,1288,1361,8759,-83.34284736,1470.487499,"Fairmont, MN",-44,1215,1259,8759,-50.23404498,1387.144651,33.10880237,-83.34284736,0.946362968,0.965051628,1.974787739
310M500US33300,"Milledgeville, GA","Milledgeville, GA",33.0801429,-83.2320991,-70,1804,1874,19165,-36.52491521,941.2992434,"Milledgeville, GA",-36,1940,1976,19165,-18.78424211,1012.261936,17.7406731,70.96269241,0.962646745,0.981781377,1.987710621
310M500US13260,"Bedford, IN","Bedford, IN",38.8611619,-86.4872149,109,3507,3398,18781,58.0373782,1867.31271,"Bedford, IN",159,3182,3023,18781,84.66002875,1694.265481,26.62265055,-173.0472286,1.032077693,1.052596758,1.98813186
310M500US45140,"Tahlequah, OK","Tahlequah, OK",35.91537,-94.969956,-129,2592,2721,16665,-77.40774077,1555.355536,"Tahlequah, OK",-82,2806,2888,16665,-49.20492049,1683.768377,28.20282028,128.4128413,0.952590959,0.971606648,1.996207166
310M500US37340,"Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL",28.263933,-80.7214417,4492,64606,60114,230417,194.9508934,2803.872978,"Palm Bay-Melbourne-Titusville, FL",5880,66990,61110,230417,255.1895042,2907.337566,60.23861087,103.4645881,1.07472469,1.096219931,2.000069573
310M500US11060,"Altus, OK","Altus, OK",34.637765,-99.3340442,-47,1289,1336,9762,-48.14587175,1320.426142,"Altus, OK",-22,1370,1392,9762,-22.5363655,1403.400942,25.60950625,82.97480025,0.964820359,0.984195402,2.008150308
310M500US17300,"Clarksville, TN-KY","Clarksville, TN-KY",36.5297706,-87.3594528,834,25682,24848,109408,76.22842937,2347.360339,"Clarksville, TN-KY",1374,26648,25274,109408,125.5849664,2435.6537,49.356537,88.29336063,1.03356407,1.054364169,2.012463454
310M500US49180,"Winston-Salem, NC","Winston-Salem, NC",36.0998596,-80.244216,468,43770,43302,264877,17.66857825,1652.465106,"Winston-Salem, NC",1427,47154,45727,264877,53.8740623,1780.222518,36.20548405,127.7574119,1.010807815,1.031206946,2.018101798
310M500US40580,"Rocky Mount, NC","Rocky Mount, NC",35.9382103,-77.7905339,62,7796,7734,58162,10.65988102,1340.394072,"Rocky Mount, NC",241,8706,8465,58162,41.43598913,1496.853616,30.77610811,156.459544,1.00801655,1.028470171,2.029095751
310M500US10860,"Alice, TX","Alice, TX",27.7522487,-98.0697249,96,1847,1751,16498,58.18887138,1119.52964,"Alice, TX",155,2188,2033,16498,93.95078191,1326.22136,35.76191053,206.6917202,1.054825814,1.076242007,2.030306121
310M500US13980,"Blacksburg-Christiansburg, VA","Blacksburg-Christiansburg, VA",37.2295733,-80.4139393,-788,10118,10906,62701,-125.6758265,1613.690372,"Blacksburg-Christiansburg, VA",-558,9905,10463,62701,-88.99379595,1579.719622,36.68203059,-33.97075007,0.927746195,0.946669215,2.039676442
310M500US35900,"North Wilkesboro, NC","North Wilkesboro, NC",36.1584651,-81.1475841,-20,2664,2684,28753,-6.955795917,926.5120161,"North Wilkesboro, NC",33,2612,2579,28753,11.47706326,908.4269468,18.43285918,-18.08506938,0.992548435,1.012795657,2.039922823
310M500US28660,"Killeen-Temple, TX","Killeen-Temple, TX",31.1241507,-97.6982272,671,45813,45142,152818,43.90844011,2997.879831,"Killeen-Temple, TX",1564,45455,43891,152818,102.3439647,2974.453271,58.43552461,-23.4265597,1.014864206,1.035633729,2.046532196
310M500US44140,"Springfield, MA","Springfield, MA",42.1014831,-72.589811,-766,58927,59693,268830,-28.49384369,2191.980062,"Springfield, MA",405,54514,54109,268830,15.06528289,2027.824276,43.55912659,-164.1557862,0.987167675,1.007484892,2.058132324
310M500US20540,"Dyersburg, TN","Dyersburg, TN",36.0345159,-89.3856281,-41,2909,2950,15120,-27.11640212,1923.941799,"Dyersburg, TN",19,2967,2948,15120,12.56613757,1962.301587,39.68253968,38.35978836,0.986101695,1.006445047,2.063007566
310M500US12540,"Bakersfield, CA","Bakersfield, CA",35.3732921,-119.0187125,2351,65379,63028,270282,86.98322493,2418.918019,"Bakersfield, CA",3661,65847,62186,270282,135.4511214,2436.233267,48.46789649,17.31524852,1.037300882,1.058871772,2.079520996
310M500US12620,"Bangor, ME","Bangor, ME",44.8016128,-68.7712257,-397,14223,14620,62156,-63.87154901,2288.274664,"Bangor, ME",-90,12952,13042,62156,-14.47969625,2083.789176,49.39185276,-204.4854881,0.972845417,0.993099218,2.081913562
310M500US35100,"New Bern, NC","New Bern, NC",35.108493,-77.0441143,-36,8215,8251,50687,-7.102412847,1620.731154,"New Bern, NC",133,8204,8071,50687,26.23946969,1618.560972,33.34188253,-2.170181703,0.995636892,1.016478751,2.093319235
310M500US45980,"Troy, AL","Troy, AL",31.8087678,-85.969951,-124,1707,1831,11601,-106.8873373,1471.424877,"Troy, AL",-95,1883,1978,11601,-81.88949229,1623.135937,24.99784501,151.7110594,0.932277444,0.951971689,2.112487509
310M500US20260,"Duluth, MN-WI","Duluth, MN-WI",46.7866719,-92.1004852,-932,23235,24167,123623,-75.39050177,1879.504623,"Duluth, MN-WI",-424,22881,23305,123623,-34.29782484,1850.869175,41.09267693,-28.6354481,0.961435015,0.981806479,2.118860276
310M500US39580,"Raleigh-Cary, NC","Raleigh-Cary, NC",35.79154,-78.7811169,6526,128426,121900,494521,131.9660844,2596.977681,"Raleigh-Cary, NC",9970,141246,131276,494521,201.609234,2856.218442,69.64314963,259.2407603,1.053535685,1.07594686,2.127234548
310M500US12580,"Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",39.372594,-76.6412712,-2601,232509,235110,1049909,-24.77357561,2214.563357,"Baltimore-Columbia-Towson, MD",2284,229813,227529,1049909,21.75426632,2188.884941,46.52784194,-25.67841594,0.988937093,1.010038281,2.133723945
310M500US16580,"Champaign-Urbana, IL","Champaign-Urbana, IL",40.1164204,-88.2433829,-842,18597,19439,89061,-94.54194316,2088.119379,"Champaign-Urbana, IL",-440,18812,19252,89061,-49.40434085,2112.260136,45.13760232,24.14075746,0.956685015,0.977145232,2.138657624
310M500US42780,"Selinsgrove, PA","Selinsgrove, PA",40.7989735,-76.8621935,-33,2083,2116,14794,-22.30634041,1408.003245,"Selinsgrove, PA",10,1816,1806,14794,6.759497093,1227.524672,29.0658375,-180.4785724,0.984404537,1.005537099,2.146735504
310M500US49660,"Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA",41.291972,-80.543845,-406,41511,41917,230433,-17.61900422,1801.43469,"Youngstown-Warren-Boardman, OH-PA",455,38910,38455,230433,19.74543577,1688.560232,37.36443999,-112.8744581,0.990314192,1.011832011,2.1728275
310M500US44900,"Summerville, GA","Summerville, GA",34.480642,-85.3477343,8,1559,1551,9260,8.639308855,1683.585313,"Summerville, GA",43,1626,1583,9260,46.4362851,1755.939525,37.79697624,72.35421166,1.005157963,1.027163613,2.189272891
310M500US27100,"Jackson, MI","Jackson, MI",42.245869,-84.4013462,-173,13249,13422,61805,-27.99126284,2143.677696,"Jackson, MI",102,11709,11607,61805,16.50351913,1894.506917,44.49478198,-249.1707791,0.987110714,1.0087878,2.196013721
310M500US28340,"Kendallville, IN","Kendallville, IN",41.4414384,-85.2649754,-18,3508,3526,18276,-9.848982272,1919.457212,"Kendallville, IN",53,3201,3148,18276,28.99978113,1751.477347,38.84876341,-167.9798643,0.994895065,1.016836086,2.205360338
310M500US44060,"Spokane-Spokane Valley, WA","Spokane-Spokane Valley, WA",47.6732281,-117.2393748,1318,60602,59284,220365,59.80986091,2750.073741,"Spokane-Spokane Valley, WA",2627,60981,58354,220365,119.2113085,2767.27248,59.4014476,17.19873846,1.022231968,1.045018336,2.229079986
310M500US12220,"Auburn-Opelika, AL","Auburn-Opelika, AL",32.6454116,-85.3782795,-192,10074,10266,60237,-31.87409732,1672.394044,"Auburn-Opelika, AL",35,10691,10656,60237,5.810382323,1774.822783,37.68447964,102.4287398,0.981297487,1.003284535,2.240609803
310M500US41140,"St. Joseph, MO-KS","St. Joseph, MO-KS",39.7674578,-94.846681,-487,8101,8588,47117,-103.3597215,1719.33697,"St. Joseph, MO-KS",-296,8055,8351,47117,-62.82233589,1709.574039,40.53738566,-9.762930577,0.943292967,0.964555143,2.254037389
310M500US22300,"Findlay, OH","Findlay, OH",41.04422,-83.6499321,-100,5104,5204,31937,-31.3116448,1598.146351,"Findlay, OH",14,4783,4769,31937,4.383630272,1497.635971,35.69527507,-100.5103798,0.980784012,1.002935626,2.258561859
310M500US27500,"Janesville-Beloit, WI","Janesville-Beloit, WI",42.5083482,-89.0317765,481,14072,13591,64739,74.2983364,2173.651122,"Janesville-Beloit, WI",733,13176,12443,64739,113.2238681,2035.249232,38.92553175,-138.4018907,1.035391068,1.058908623,2.271369383
310M500US15380,"Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga, NY",42.9071477,-78.7542892,-2120,96903,99023,478104,-44.34181684,2026.818433,"Buffalo-Cheektowaga, NY",74,89669,89595,478104,1.547780399,1875.512441,45.88959724,-151.305992,0.978590832,1.000825939,2.272155612
310M500US18580,"Corpus Christi, TX","Corpus Christi, TX",27.8005828,-97.396381,-1010,32019,33029,152349,-66.29515126,2101.687573,"Corpus Christi, TX",-296,34506,34802,152349,-19.42907403,2264.931178,46.86607723,163.2436051,0.969420812,0.991494742,2.277022465
310M500US40620,"Rolla, MO","Rolla, MO",37.948544,-91.7715303,93,3356,3263,17981,51.72126133,1866.414549,"Rolla, MO",164,3317,3153,17981,91.20738557,1844.724987,39.48612424,-21.6895612,1.028501379,1.052013955,2.286100568
310M500US30060,"Lebanon, MO","Lebanon, MO",37.6805967,-92.6637865,34,3014,2980,14112,24.09297052,2135.770975,"Lebanon, MO",99,2957,2858,14112,70.15306122,2095.379819,46.0600907,-40.39115646,1.011409396,1.034639608,2.296815932
310M500US17060,"Chillicothe, OH","Chillicothe, OH",39.3331197,-82.9824019,21,5085,5064,28802,7.291160336,1765.502396,"Chillicothe, OH",131,4941,4810,28802,45.48295257,1715.505868,38.19179224,-49.99652802,1.004146919,1.027234927,2.29926591
310M500US18100,"Columbus, NE","Columbus, NE",41.4302973,-97.3593904,-111,2305,2416,12947,-85.73414691,1780.335213,"Columbus, NE",-56,2278,2334,12947,-43.2532633,1759.480961,42.4808836,-20.85425195,0.954056291,0.976006855,2.300761914
310M500US46620,"Uvalde, TX","Uvalde, TX",29.2096836,-99.7861679,-30,1180,1210,8841,-33.93281303,1334.690646,"Uvalde, TX",-3,1272,1275,8841,-3.393281303,1438.751272,30.53953173,104.0606266,0.975206612,0.997647059,2.30109671
310M500US22520,"Florence-Muscle Shoals, AL","Florence-Muscle Shoals, AL",34.7448112,-87.6675292,-191,9947,10138,60351,-31.64819141,1648.191414,"Florence-Muscle Shoals, AL",39,10225,10186,60351,6.462196153,1694.255273,38.11038757,46.06385975,0.981159992,1.003828785,2.310407342
310M500US40420,"Rockford, IL","Rockford, IL",42.2711311,-89.0939952,375,29766,29391,133350,28.12148481,2232.170979,"Rockford, IL",962,27536,26574,133350,72.14098238,2064.941882,44.01949756,-167.2290964,1.012759008,1.036200798,2.3146464
310M500US32100,"Marquette, MI","Marquette, MI",46.5436199,-87.3953713,-266,5038,5304,26552,-100.1807773,1897.408858,"Marquette, MI",-129,4452,4581,26552,-48.58391082,1676.709852,51.59686653,-220.6990057,0.94984917,0.97184021,2.315213805
310M500US45060,"Syracuse, NY","Syracuse, NY",43.0481221,-76.1474244,-1903,59002,60905,257280,-73.96610697,2293.299129,"Syracuse, NY",-488,55452,55940,257280,-18.96766169,2155.317164,54.99844527,-137.9819652,0.968754618,0.991276368,2.324814692
310M500US49340,"Worcester, MA-CT","Worcester, MA-CT",42.2625932,-71.8022934,1122,85301,84179,354904,31.61418299,2403.49503,"Worcester, MA-CT",2879,80837,77958,354904,81.12052837,2277.714537,49.50634538,-125.7804928,1.01332874,1.036930142,2.329096274
310M500US12900,"Batesville, AR","Batesville, AR",35.769799,-91.6409721,-73,3683,3756,21769,-33.53392439,1691.855391,"Batesville, AR",13,3734,3721,21769,5.971794754,1715.283201,39.50571914,23.42781019,0.98056443,1.003493684,2.338373037
310M500US48940,"Wilmington, OH","Wilmington, OH",39.4453393,-83.8285375,30,2759,2729,16528,18.15101646,1669.28848,"Wilmington, OH",93,2773,2680,16528,56.26815102,1677.758955,38.11713456,8.470474347,1.010993038,1.034701493,2.34506608
310M500US49700,"Yuba City, CA","Yuba City, CA",39.1404477,-121.6169108,709,12148,11439,58990,120.1898627,2059.33209,"Yuba City, CA",905,11290,10385,58990,153.4158332,1913.883709,33.2259705,-145.4483811,1.061980942,1.087144921,2.369531991
310M500US31740,"Manhattan, KS","Manhattan, KS",39.1836082,-96.5716694,-1031,10004,11035,47872,-215.3659759,2089.739305,"Manhattan, KS",-825,10667,11492,47872,-172.3345588,2228.233623,43.03141711,138.4943182,0.906570005,0.928210929,2.387121204
310M500US14500,"Boulder, CO","Boulder, CO",40.0149856,-105.2705456,-2165,32021,34186,127415,-169.9171997,2513.126398,"Boulder, CO",-1506,35278,36784,127415,-118.1964447,2768.747793,51.72075501,255.6213947,0.936669982,0.959058286,2.390201969
310M500US36837,"Ottawa, IL","Ottawa, IL",41.3455892,-88.8425769,173,9900,9727,61206,28.26520276,1617.488482,"Ottawa, IL",356,8807,8451,61206,58.16423226,1438.911218,29.89902951,-178.5772637,1.017785545,1.042125192,2.391431771
310M500US39340,"Provo-Orem, UT","Provo-Orem, UT",40.2968979,-111.6946475,962,43968,43006,169455,56.77023399,2594.671152,"Provo-Orem, UT",2232,49263,47031,169455,131.7163849,2907.143489,74.9461509,312.4723378,1.022368972,1.04745806,2.454014989
310M500US32940,"Meridian, MS","Meridian, MS",32.3643098,-88.703656,-63,4711,4774,39584,-15.91552142,1190.127324,"Meridian, MS",55,5003,4948,39584,13.89450283,1263.894503,29.81002425,73.76717866,0.986803519,1.011115602,2.463720764
310M500US39540,"Racine, WI","Racine, WI",42.7261309,-87.7828523,457,15659,15202,76974,59.3706966,2034.323278,"Racine, WI",846,16077,15231,76974,109.9072414,2088.627329,50.53654481,54.30405072,1.030061834,1.055544613,2.473907697
310M500US10620,"Albemarle, NC","Albemarle, NC",35.3501426,-80.2000578,461,3341,2880,23332,197.582719,1431.938968,"Albemarle, NC",613,3860,3247,23332,262.7292988,1654.38025,65.1465798,222.4412824,1.160069444,1.188789652,2.475731749
310M500US15260,"Brunswick, GA","Brunswick, GA",31.1499528,-81.4914894,-4,7206,7210,46984,-0.851353652,1533.713605,"Brunswick, GA",190,7997,7807,46984,40.43929848,1702.068789,41.29065214,168.3551847,0.999445215,1.024337133,2.490573569
310M500US29980,"Lawrenceburg, TN","Lawrenceburg, TN",35.2423023,-87.3347389,102,3470,3368,15960,63.90977444,2174.185464,"Lawrenceburg, TN",180,3379,3199,15960,112.7819549,2117.16792,48.87218045,-57.01754386,1.030285036,1.056267584,2.521879586
310M500US24620,"Greeneville, TN","Greeneville, TN",36.1631574,-82.8309861,-122,3780,3902,27396,-44.53204847,1379.763469,"Greeneville, TN",-26,3866,3892,27396,-9.49043656,1411.154913,35.04161191,31.39144401,0.968733983,0.99331963,2.537915246
310M500US18300,"Coos Bay, OR","Coos Bay, OR",43.3665007,-124.2178903,30,5473,5443,27025,11.10083256,2025.161887,"Coos Bay, OR",156,5165,5009,27025,57.72432932,1911.19334,46.62349676,-113.9685476,1.005511666,1.031143941,2.54917724
310M500US17420,"Cleveland, TN","Cleveland, TN",35.1595182,-84.8766115,-108,8968,9076,47575,-22.70099842,1885.023647,"Cleveland, TN",118,8996,8878,47575,24.80294272,1890.909091,47.50394115,5.885444036,0.988100485,1.013291282,2.549416523
310M500US14620,"Bradford, PA","Bradford, PA",41.9564953,-78.649163,-101,3189,3290,17147,-58.90243191,1859.800548,"Bradford, PA",-15,2755,2770,17147,-8.747885928,1606.695049,50.15454598,-253.1054995,0.969300912,0.994584838,2.608470227
310M500US38620,"Ponca City, OK","Ponca City, OK",36.706981,-97.0855948,-163,3291,3454,17610,-92.56104486,1868.824532,"Ponca City, OK",-75,3287,3362,17610,-42.58943782,1866.553095,49.97160704,-2.271436684,0.952808338,0.97769185,2.611596785
310M500US28820,"Kinston, NC","Kinston, NC",35.2626635,-77.5816353,9,3375,3366,23148,3.888024883,1458.009331,"Kinston, NC",99,3519,3420,23148,42.76827372,1520.217729,38.88024883,62.20839813,1.002673797,1.028947368,2.620350877
310M500US24540,"Greeley, CO","Greeley, CO",40.4233142,-104.7091322,3867,31787,27920,104671,369.4433033,3036.848793,"Greeley, CO",4976,34510,29534,104671,475.3943308,3296.997258,105.9510275,260.1484652,1.138502865,1.168483781,2.633363252
310M500US24220,"Grand Forks, ND-MN","Grand Forks, ND-MN",47.9252568,-97.0328547,-750,7834,8584,43086,-174.0704637,1818.224017,"Grand Forks, ND-MN",-561,8310,8871,43086,-130.2047069,1928.700738,43.86575686,110.476721,0.912628145,0.93676023,2.644240669
310M500US13780,"Binghamton, NY","Binghamton, NY",42.0986867,-75.9179738,-192,20763,20955,98579,-19.47676483,2106.229522,"Binghamton, NY",304,18040,17736,98579,30.83821098,1830.004362,50.31497581,-276.2251595,0.990837509,1.01714028,2.654599818
310M500US16500,"Centralia, WA","Centralia, WA",46.7162136,-122.9542972,827,6660,5833,30618,270.1025541,2175.191064,"Centralia, WA",987,6718,5731,30618,322.3593964,2194.134169,52.25684238,18.94310536,1.14177953,1.172221253,2.666164682
310M500US22380,"Flagstaff, AZ","Flagstaff, AZ",35.1982836,-111.651302,-587,10672,11259,47447,-123.7169895,2249.246528,"Flagstaff, AZ",-342,12448,12790,47447,-72.08042658,2623.558918,51.6365629,374.3123907,0.947863931,0.97326036,2.679332734
310M500US32860,"Menomonie, WI","Menomonie, WI",44.8755183,-91.9193422,-69,2932,3001,16859,-40.92769441,1739.130435,"Menomonie, WI",10,2839,2829,16859,5.931549914,1683.967021,46.85924432,-55.1634142,0.977007664,1.003534818,2.715142861
310M500US27980,"Kahului-Wailuku-Lahaina, HI","Kahului-Wailuku-Lahaina, HI",20.8783333,-156.6825,158,12392,12234,54479,29.00200077,2274.637934,"Kahului-Wailuku-Lahaina, HI",533,13716,13183,54479,97.83586336,2517.667358,68.83386259,243.0294242,1.012914828,1.040430858,2.716519656
310M500US23140,"Frankfort, IN","Frankfort, IN",40.2794809,-86.5108355,-36,2206,2242,12033,-29.91772625,1833.291781,"Frankfort, IN",22,2073,2051,12033,18.28305493,1722.762403,48.20078119,-110.5293775,0.983942908,1.010726475,2.722065127
310M500US38780,"Portales, NM","Portales, NM",34.1861922,-103.3343978,-98,1147,1245,6814,-143.8215439,1683.29909,"Portales, NM",-67,1188,1255,6814,-98.32697388,1743.469328,45.49457,60.17023775,0.921285141,0.946613546,2.749247127
310M500US31020,"Longview, WA","Longview, WA",46.1381676,-122.9381672,615,9768,9153,41952,146.5961098,2328.375286,"Longview, WA",816,9262,8446,41952,194.5080092,2207.761251,47.91189931,-120.6140351,1.067191085,1.096613782,2.757022355
310M500US18980,"Cullman, AL","Cullman, AL",34.1748208,-86.8436124,360,5763,5403,31034,116.0018045,1856.995553,"Cullman, AL",542,6177,5635,31034,174.6471612,1990.397628,58.64535671,133.4020751,1.06662965,1.096184561,2.770869025
310M500US49780,"Zanesville, OH","Zanesville, OH",39.9403453,-82.0131924,48,7614,7566,33878,14.16848692,2247.476238,"Zanesville, OH",243,7333,7090,33878,71.72796505,2164.531554,57.55947813,-82.94468387,1.006344171,1.034273625,2.775338133
310M500US39300,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA",41.765776,-71.6673352,3258,137243,133985,628401,51.84587548,2184.003526,"Providence-Warwick, RI-MA",6618,131746,125128,628401,105.3149183,2096.527536,53.46904286,-87.47599065,1.024316155,1.052889841,2.789537769
310M500US44620,"Stevens Point, WI","Stevens Point, WI",44.5235792,-89.574563,-297,4668,4965,28675,-103.5745423,1627.898867,"Stevens Point, WI",-156,4489,4645,28675,-54.40278989,1565.475153,49.1717524,-62.42371404,0.940181269,0.966415501,2.790337622
310M500US10900,"Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ",40.5833639,-75.5043761,3243,66514,63271,320529,101.1764926,2075.132047,"Allentown-Bethlehem-Easton, PA-NJ",4630,61993,57363,320529,144.4487082,1934.083967,43.27221562,-141.0480799,1.05125571,1.080714049,2.802204953
310M500US11780,"Ashtabula, OH","Ashtabula, OH",41.8650534,-80.7898089,-165,7719,7884,37832,-43.61387185,2040.336223,"Ashtabula, OH",46,7070,7024,37832,12.15901882,1868.788327,55.77289067,-171.547896,0.979071537,1.006548975,2.806479058
310M500US29420,"Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ",34.5117884,-114.3198169,3497,22197,18700,86889,402.467516,2554.638677,"Lake Havasu City-Kingman, AZ",4086,22628,18542,86889,470.2551531,2604.242194,67.7876371,49.60351713,1.187005348,1.220364578,2.810368984
